Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,7,Multilateral,Multilateral - United Nations,12,4000501,World Food Program,8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,52010,Food Assistance,,,37,"Protection, Assistance and Solutions",76,12x2278,Public Law 480 Title II Grants,5,Department of Agriculture,AGR,1,Economic,3,Project-Type,172196,Emergency food assistance,Emergency humanitarian food and nutirition assistance,720BHA22GR00080,,2024-09-30,2,Obligations,2022,9638475,9306242
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",7,Multilateral,Multilateral - United Nations,12,4000421,United Nations Children's Fund,9,Humanitarian,720,Emergency Response,72040,Emergency food assistance,,,19,Nutrition,78,12x2278,Public Law 480 Title II Grants,5,Department of Agriculture,AGR,1,Economic,3,Project-Type,195121,Title II Emergency Program,Title II Emergency Program through a partner of the US Agency for International Development.,720BHA22IO00053,,,2,Obligations,2022,8254650,7970116
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,171021,Humanitarian Assistance,"Health, nutrition, food assistance and WASH.",720BHA22GR00014,,2022-10-31,2,Obligations,2022,7000000,6758714
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,7,Multilateral,Multilateral - United Nations,12,4000501,World Food Program,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,172207,Emergency food assistance,Emergency humanitarian food and nutirition assistance,720BHA22IO00082,,2022-12-31,2,Obligations,2022,7000000,6758714
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,7,Multilateral,Multilateral - United Nations,12,4000464,United Nations Population Fund,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,161476,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,HA.1,,,2,Obligations,2022,7000000,6758714
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - Non United States,7,3990206,NGO - Non United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,171268,Humanitarian Assistance,"This action sets up a new award for food, WASH, and shelter assistance.",720BHA22GR00004,,2022-09-30,2,Obligations,2022,6500000,6275949
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - International,6,3990211,NGO - International Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,172337,Integrated humanitarian assistance,"Emergency WASH, health, and nutrition assistance to beneficiaries.",720BHA22GR00053,,2022-12-31,2,Obligations,2022,6487415,6263797
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,163474,"Protection, Assistance and Solutions","The provision of effective protection, assistance, and durable solutions for refugees, internally displaced persons (IDPs), and other victims of conflict and disasters.",HA.1,,,2,Obligations,2022,6000000,5793183
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,172321,Humanitarian assistance,Humanitarian support to refugees,720BHA22GR00066,,2023-02-28,2,Obligations,2022,5294500,5112002
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,7,Multilateral,Multilateral - United Nations,12,3990216,Multilateral - United Nations Organization Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,163525,"Protection, Assistance and Solutions","The provision of effective protection, assistance, and durable solutions for refugees, internally displaced persons (IDPs), and other victims of conflict and disasters.",HA.1,,,2,Obligations,2022,5000000,4827653
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,7,Multilateral,Multilateral - Other,18,4000256,International Organisation for Migration,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,171148,Humanitarian Assistance,Multi-sector emergency assistance,720BHA21IO00221,,2023-01-31,2,Obligations,2022,5000000,4827653
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000555,John Snow International,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,,,16,Maternal and Child Health,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,168314,Yemen-Health: Strengthening Health And Resilience Project (SHARP),"Yemen-Health: Strengthening Health And Resilience Project (SHARP). The project has two overarching goals: 1) reducing mortality among women or reproductive age, their newborns, and children under 5, and 2)increasing community and health system resiliency. The Recipient will use an integrated approach by focusing on the Minimum Service Package (MSP)2 with an emphasis on reproductive, maternal, neonatal, child health and nutrition (RMNCH+Nutrition) coupled with appropriate wrap-around support services that address life-threatening challenges for communities (e.g. malnutrition, cholera, diarrhea). The project will foster an enabling environment and strengthen the health system by improving policies, strategies, practices, and local ownership.",72027919CA00003,,2023-09-30,2,Obligations,2022,4800000,4634547
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,163513,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,HA.1,,,2,Obligations,2022,4500000,4344888
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - Non United States,7,3990206,NGO - Non United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,172294,Humanitarian Assistance,Humanitarian Assistance funding,720BHA22GR00047,,2023-06-07,2,Obligations,2022,3500000,3379357
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - Non United States,7,3990206,NGO - Non United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,163572,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,HA.1,,,2,Obligations,2022,3050000,2944868
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - Non United States,7,3990206,NGO - Non United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,172314,Humanitarian Health Assistance,"To provide essential health, WASH, and nutrition assistance to vulnerable and conflict-affected populations in Yemen.",720BHA22GR00051,,2023-02-14,2,Obligations,2022,3015490,2911548
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,7,Multilateral,Multilateral - United Nations,12,3990216,Multilateral - United Nations Organization Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,172309,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,720BHA22IO00073,,2022-12-31,2,Obligations,2022,3000000,2896592
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,52010,Food Assistance,,,37,"Protection, Assistance and Solutions",76,12x2278,Public Law 480 Title II Grants,5,Department of Agriculture,AGR,1,Economic,3,Project-Type,172215,Emergency humanitarian food assistance,Purchase of 930 MT unbranded ready-to-use therapeutic food (RUTF) for Yemen,720BHA22F50005,,2023-12-31,2,Obligations,2022,2976000,2873419
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - International,6,3990211,NGO - International Redacted,2,Health and Population,122,Basic Health,12264,COVID-19 control,,,37,"Protection, Assistance and Solutions",76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,170693,Emergency Food Assistance,Emergency food assistance to vulnerable populations.,720BHA22GR00003,,2023-01-31,2,Obligations,2022,2094554,2022356
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,172534,[Redacted] Provision of Information Management SUpport to Yemen Crisis Response Clusters,"The project aims to provide Information Management (IM) support to clusters responding to the Yemen crisis. The project provides IM support and coordination services, including cluster/sector lead agencies, and approximately 130 active organizations encompassing other international agencies and nongovernmental organizations (NGOs). [Redacted] direct support to core coordination mechanisms has contributed to enhancing cross-hub operations as well as better information-sharing amongst clusters by providing IM tools that enable situational awareness and common analysis to guide decision making and inform sectoral and inter-sectoral response planning.",720BHA22GR00058,,2023-01-14,2,Obligations,2022,2018680,1949097
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000097,CARE International,2,Health and Population,140,Water Supply and Sanitation,14030,Basic drinking water supply and basic sanitation,,,18,Water Supply and Sanitation,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,166454,WASH APS,"This project intends to meet the short-term needs of vulnerable populations in terms of access to adequate water and sanitation systems and awareness/knowledge on hygiene practices, while building institutional/operational capacities of public/private service providers and promoting innovative water-saving methodologies at HH level and sustainable water resources management in agriculture.",72027919CA00001,,2023-11-13,2,Obligations,2022,1833954,1770739
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,52010,Food Assistance,,,37,"Protection, Assistance and Solutions",76,12x2278,Public Law 480 Title II Grants,5,Department of Agriculture,AGR,1,Economic,3,Project-Type,172245,Food Assistance,Purchase of 460 MT unbranded RUTF for Yemen,720BHA22F50007,,2023-12-31,2,Obligations,2022,1450003,1400022
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,155,DDI,"Bureau for Development, Democracy, and Innovation",3,NGO,NGO - International,6,4000383,"Save the Children Federation, Inc.",1,Education,112,Basic Education,11220,Primary education,,,20,Basic Education,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,167175,Gateway to Education activity,The five-year Gateway to Education activity will address both the immediate needs of in-school and out-of-school children and the long-term issue of rebuilding a functioning education system for the school-aged population. This includes four key areas that are aligned with Yemens Transition Education Plan: safe and equitable access to education; improved teaching and learning; improved facilities and supplies; and strengthened institutional capacities.,72027919CA00004,,2024-09-24,2,Obligations,2022,1300000,1255190
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000555,John Snow International,2,Health and Population,122,Basic Health,12220,Basic health care,,,16,Maternal and Child Health,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,168314,Yemen-Health: Strengthening Health And Resilience Project (SHARP),"Yemen-Health: Strengthening Health And Resilience Project (SHARP). The project has two overarching goals: 1) reducing mortality among women or reproductive age, their newborns, and children under 5, and 2)increasing community and health system resiliency. The Recipient will use an integrated approach by focusing on the Minimum Service Package (MSP)2 with an emphasis on reproductive, maternal, neonatal, child health and nutrition (RMNCH+Nutrition) coupled with appropriate wrap-around support services that address life-threatening challenges for communities (e.g. malnutrition, cholera, diarrhea). The project will foster an enabling environment and strengthen the health system by improving policies, strategies, practices, and local ownership.",72027919CA00003,,2023-09-30,2,Obligations,2022,1300000,1255190
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,7,Multilateral,Multilateral - United Nations,12,3990216,Multilateral - United Nations Organization Redacted,8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,52010,Food Assistance,,,37,"Protection, Assistance and Solutions",76,12x4336,Commodity Credit Corporation Fund,5,Department of Agriculture,AGR,1,Economic,3,Project-Type,163520,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,HA.1,,,2,Obligations,2022,1159415,1119451
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000547,Management Systems International,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,,,41,Direct Administrative Costs,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,6,Administrative Costs,170341,Yemen Continuous Learning and Evaluation Program (YCLE),Yemen Continuous Learning and Evaluation Program (YCLE),72027920C00001,,2023-05-17,2,Obligations,2022,1000000,965531
887,YEM,Yemen,3,Middle East and North Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000002,U.S. Government - Department of Agriculture,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,,,41,Direct Administrative Costs,76,72x1000,"Agency for International Development, Operating Expenses",1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,156012,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2022,731792,706566
